region	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Europe	Asia	Asia	Asia	Asia	Asia	Asia	Asia	Asia	America	America	America	America	America	America	America	America	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Oceania	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Africa	Other	Other	Other	Other	Other	Other	Other	Other
sector	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other	food	mining	manufactoring	electricity	gas	construction	transport	other
stressor																																																
Unused Domestic Extraction - Non-Metallic Minerals - Limestone, gypsum, chalk, dolomite	0	2424.91899412	0	0	0	0	0	0	0	4213.97375508	0	0	0	0	0	0	0	9708.68869491	0	0	0	0	0	0	0	163.200979195	0	0	0	0	0	0	0	241.700620519	0	0	0	0	0	0	0	7035.88334582	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Other minerals	0	314457.590086	0	0	0	0	0	0	0	146150.876926	0	0	0	0	0	0	0	15336.2632525	0	0	0	0	0	0	0	361.706794767	0	0	0	0	0	0	0	9335.51241848	0	0	0	0	0	0	0	21801.025922	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Salt	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Non-Metallic Minerals - Slate	0	6418.49427001	0	0	0	0	0	0	0	0.121251944951	0	0	0	0	0	0	0	28.231556866	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.46133362688	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Unused Domestic Extraction - Primary Crops - Kapokseed in Shell	0	0	0	0	0	0	0	0	245.765357631	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	164.163840086	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - rice	2378.89850509	0	0	0	0	0	0	0	410915.335097	0	0	0	0	0	0	0	41390.3967453	0	0	0	0	0	0	0	48.840471834	0	0	0	0	0	0	0	67620.9621497	0	0	0	0	0	0	0	318272.981201	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - wheat	234946.370865	0	0	0	0	0	0	0	184292.011866	0	0	0	0	0	0	0	192194.628389	0	0	0	0	0	0	0	43464.2292969	0	0	0	0	0	0	0	40545.872506	0	0	0	0	0	0	0	120907.967785	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - other cereals	167872.399908	0	0	0	0	0	0	0	321866.20922	0	0	0	0	0	0	0	412800.579988	0	0	0	0	0	0	0	17805.632406	0	0	0	0	0	0	0	402384.828423	0	0	0	0	0	0	0	75804.5965608	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - roots and tubers	21095.8761778	0	0	0	0	0	0	0	59932.0915557	0	0	0	0	0	0	0	25114.5093469	0	0	0	0	0	0	0	74.718959801	0	0	0	0	0	0	0	131039.114695	0	0	0	0	0	0	0	28788.1093058	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - sugar crops	13135.6691444	0	0	0	0	0	0	0	61038.859264	0	0	0	0	0	0	0	122477.615208	0	0	0	0	0	0	0	2256.04264945	0	0	0	0	0	0	0	10949.4371809	0	0	0	0	0	0	0	33450.4852793	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - pulses	7930.42138839	0	0	0	0	0	0	0	104957.474679	0	0	0	0	0	0	0	32286.8270308	0	0	0	0	0	0	0	2775.25297657	0	0	0	0	0	0	0	87968.7525223	0	0	0	0	0	0	0	27060.9487738	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - nuts	5246.28255319	0	0	0	0	0	0	0	43013.431895	0	0	0	0	0	0	0	7318.56127608	0	0	0	0	0	0	0	131.383695053	0	0	0	0	0	0	0	24124.8456143	0	0	0	0	0	0	0	15325.3998268	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - oil crops	109223.645046	0	0	0	0	0	0	0	305590.008784	0	0	0	0	0	0	0	506344.161672	0	0	0	0	0	0	0	4313.06227681	0	0	0	0	0	0	0	122960.42594	0	0	0	0	0	0	0	120533.096857	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - vegetables	39362.8321697	0	0	0	0	0	0	0	145632.034923	0	0	0	0	0	0	0	12815.3449651	0	0	0	0	0	0	0	292.372318906	0	0	0	0	0	0	0	29521.471087	0	0	0	0	0	0	0	21643.6867586	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - fruits	34375.3937695	0	0	0	0	0	0	0	247114.678143	0	0	0	0	0	0	0	79829.3234446	0	0	0	0	0	0	0	831.370511543	0	0	0	0	0	0	0	101539.762109	0	0	0	0	0	0	0	150172.120539	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - fibres	947.625507418	0	0	0	0	0	0	0	5579.94495882	0	0	0	0	0	0	0	2319.46229889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8370.01431684	0	0	0	0	0	0	0	4139.35598308	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - other crops	1426.31249635	0	0	0	0	0	0	0	305036.264917	0	0	0	0	0	0	0	114890.166118	0	0	0	0	0	0	0	782.886420246	0	0	0	0	0	0	0	117413.381016	0	0	0	0	0	0	0	102904.736545	0	0	0	0	0	0	0
Water Consumption Green - Agriculture - fodder crops	140965.737732	0	0	0	0	0	0	0	136012.406896	0	0	0	0	0	0	0	274166.106898	0	0	0	0	0	0	0	4098.72502785	0	0	0	0	0	0	0	5926.27738943	0	0	0	0	0	0	0	17421.819204	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - rice	4169.45866945	0	0	0	0	0	0	0	126546.874326	0	0	0	0	0	0	0	19022.0377237	0	0	0	0	0	0	0	222.307604941	0	0	0	0	0	0	0	9093.22153415	0	0	0	0	0	0	0	73002.1667647	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - wheat	2401.49320767	0	0	0	0	0	0	0	148479.638932	0	0	0	0	0	0	0	8119.51307258	0	0	0	0	0	0	0	357.686941561	0	0	0	0	0	0	0	2890.82292926	0	0	0	0	0	0	0	71489.9104561	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - other cereals	11611.8973224	0	0	0	0	0	0	0	19734.2901865	0	0	0	0	0	0	0	28678.5574367	0	0	0	0	0	0	0	640.624552718	0	0	0	0	0	0	0	3792.22880894	0	0	0	0	0	0	0	26104.5190592	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - roots and tubers	983.888971262	0	0	0	0	0	0	0	2624.44927597	0	0	0	0	0	0	0	3238.44525275	0	0	0	0	0	0	0	126.150166271	0	0	0	0	0	0	0	1374.45285032	0	0	0	0	0	0	0	5076.04004675	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - sugar crops	767.116626366	0	0	0	0	0	0	0	43976.8427109	0	0	0	0	0	0	0	11653.6223725	0	0	0	0	0	0	0	1635.38114846	0	0	0	0	0	0	0	4865.5110381	0	0	0	0	0	0	0	20954.4231996	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - pulses	258.969470351	0	0	0	0	0	0	0	2839.93454669	0	0	0	0	0	0	0	1502.36001582	0	0	0	0	0	0	0	1.89315672848	0	0	0	0	0	0	0	465.333898465	0	0	0	0	0	0	0	4142.74917263	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - nuts	616.674817463	0	0	0	0	0	0	0	2503.09379204	0	0	0	0	0	0	0	5718.14434165	0	0	0	0	0	0	0	84.4452948939	0	0	0	0	0	0	0	904.430196426	0	0	0	0	0	0	0	10320.5269874	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - oil crops	1640.1394104	0	0	0	0	0	0	0	22052.1626914	0	0	0	0	0	0	0	10091.5998448	0	0	0	0	0	0	0	26.5455062305	0	0	0	0	0	0	0	2025.49794143	0	0	0	0	0	0	0	3614.53228747	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - vegetables	7035.63150243	0	0	0	0	0	0	0	10344.7170341	0	0	0	0	0	0	0	6305.11998334	0	0	0	0	0	0	0	255.098037235	0	0	0	0	0	0	0	8463.53636767	0	0	0	0	0	0	0	20870.3050985	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - fruits	4803.96319049	0	0	0	0	0	0	0	23848.4372938	0	0	0	0	0	0	0	13684.6192183	0	0	0	0	0	0	0	799.766284314	0	0	0	0	0	0	0	10109.7908483	0	0	0	0	0	0	0	36573.6888217	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - fibres	32.3556115827	0	0	0	0	0	0	0	110.045699856	0	0	0	0	0	0	0	311.083025357	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	54.7824180544	0	0	0	0	0	0	0	126.231950148	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - other crops	1151.76229169	0	0	0	0	0	0	0	49242.5031876	0	0	0	0	0	0	0	11069.3206657	0	0	0	0	0	0	0	1687.75386226	0	0	0	0	0	0	0	1686.94178203	0	0	0	0	0	0	0	39026.9122955	0	0	0	0	0	0	0
Water Consumption Blue - Agriculture - fodder crops	4673.45049289	0	0	0	0	0	0	0	23.4818037141	0	0	0	0	0	0	0	38815.2846822	0	0	0	0	0	0	0	3292.23352013	0	0	0	0	0	0	0	2699.42885541	0	0	0	0	0	0	0	6555.15086917	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - dairy cattle	1165.73564181	0	0	0	0	0	0	0	1226.5338835	0	0	0	0	0	0	0	1261.75222117	0	0	0	0	0	0	0	44.3262800345	0	0	0	0	0	0	0	707.590996099	0	0	0	0	0	0	0	717.223406767	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - nondairy cattle	1579.05219231	0	0	0	0	0	0	0	3477.08540661	0	0	0	0	0	0	0	6645.60044061	0	0	0	0	0	0	0	450.681692556	0	0	0	0	0	0	0	2201.68512091	0	0	0	0	0	0	0	1308.87306848	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - pigs	544.965694124	0	0	0	0	0	0	0	1655.11629305	0	0	0	0	0	0	0	475.705337973	0	0	0	0	0	0	0	6.61713491932	0	0	0	0	0	0	0	82.0293298221	0	0	0	0	0	0	0	206.149970291	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - sheep	204.744959255	0	0	0	0	0	0	0	413.062985843	0	0	0	0	0	0	0	130.235569093	0	0	0	0	0	0	0	97.4109955267	0	0	0	0	0	0	0	474.011636213	0	0	0	0	0	0	0	331.359433913	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - goats	20.1157227274	0	0	0	0	0	0	0	405.596283122	0	0	0	0	0	0	0	44.4707923103	0	0	0	0	0	0	0	0.67074241974	0	0	0	0	0	0	0	359.954426763	0	0	0	0	0	0	0	222.981381219	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - buffaloes	7.4549927559	0	0	0	0	0	0	0	1480.00394866	0	0	0	0	0	0	0	12.7923640989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41.253525258	0	0	0	0	0	0	0	543.915445844	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - camels	0.193380928232	0	0	0	0	0	0	0	9.6359085184	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	298.243518206	0	0	0	0	0	0	0	45.5986725841	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - horses	44.6614812571	0	0	0	0	0	0	0	56.8405909919	0	0	0	0	0	0	0	243.127201298	0	0	0	0	0	0	0	1.84826485865	0	0	0	0	0	0	0	54.3593601859	0	0	0	0	0	0	0	39.2391035645	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - chicken	109.807049661	0	0	0	0	0	0	0	440.172259825	0	0	0	0	0	0	0	265.323019358	0	0	0	0	0	0	0	4.44095341583	0	0	0	0	0	0	0	96.5847284452	0	0	0	0	0	0	0	159.95278636	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - turkeys	19.6668832906	0	0	0	0	0	0	0	0.537793347019	0	0	0	0	0	0	0	20.2081180459	0	0	0	0	0	0	0	0.213959056485	0	0	0	0	0	0	0	1.58849690836	0	0	0	0	0	0	0	0.811914407325	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - ducks	14.3655883957	0	0	0	0	0	0	0	146.51062783	0	0	0	0	0	0	0	3.58862151738	0	0	0	0	0	0	0	0.179822476797	0	0	0	0	0	0	0	4.23240862672	0	0	0	0	0	0	0	31.7962134525	0	0	0	0	0	0	0
Water Consumption Blue - Livestock - geese	2.98824659588	0	0	0	0	0	0	0	58.1613258501	0	0	0	0	0	0	0	0.130192187153	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.16869681969	0	0	0	0	0	0	0	0.638731350645	0	0	0	0	0	0	0
Water Consumption Blue - Manufacturing - Products of meat cattle	0	0	25.5137701485	0	0	0	0	0	0	0	18.9476566492	0	0	0	0	0	0	0	6.98868326626	0	0	0	0	0	0	0	0.497958983939	0	0	0	0	0	0	0	9.16528746267	0	0	0	0	0	0	0	11.5687814406	0	0	0	0	0
Water Consumption Blue - Manufacturing - Products of meat pigs	0	0	25.5313306921	0	0	0	0	0	0	0	70.4165466726	0	0	0	0	0	0	0	16.4679414411	0	0	0	0	0	0	0	0.823488212992	0	0	0	0	0	0	0	28.4357491716	0	0	0	0	0	0	0	72.609375742	0	0	0	0	0
Water Consumption Blue - Manufacturing - Products of meat poultry	0	0	23.7537665975	0	0	0	0	0	0	0	41.9063711536	0	0	0	0	0	0	0	7.76131011208	0	0	0	0	0	0	0	0.711925622078	0	0	0	0	0	0	0	9.46771093068	0	0	0	0	0	0	0	11.9854230059	0	0	0	0	0
Water Consumption Blue - Manufacturing - Meat products nec	0	0	13.2375152612	0	0	0	0	0	0	0	4.16742344065	0	0	0	0	0	0	0	1.22284103797	0	0	0	0	0	0	0	0.0418452099697	0	0	0	0	0	0	0	0.190077044062	0	0	0	0	0	0	0	0.988419372306	0	0	0	0	0
Water Consumption Blue - Manufacturing - products of Vegetable oils and fats	0	0	224.892413955	0	0	0	0	0	0	0	523.451528598	0	0	0	0	0	0	0	162.415441107	0	0	0	0	0	0	0	2.14023764639	0	0	0	0	0	0	0	129.95432851	0	0	0	0	0	0	0	249.432177145	0	0	0	0	0
Water Consumption Blue - Manufacturing - Dairy products	0	0	101.073520424	0	0	0	0	0	0	0	206.476359625	0	0	0	0	0	0	0	65.1102034989	0	0	0	0	0	0	0	0.913283442144	0	0	0	0	0	0	0	136.115617686	0	0	0	0	0	0	0	172.117696212	0	0	0	0	0
Water Consumption Blue - Manufacturing - Processed rice	0	0	18.734320166	0	0	0	0	0	0	0	266.829033935	0	0	0	0	0	0	0	85.2445238169	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.472693491189	0	0	0	0	0	0	0	0.566562946159	0	0	0	0	0
Water Consumption Blue - Manufacturing - Sugar	0	0	187.963869695	0	0	0	0	0	0	0	78.4025465481	0	0	0	0	0	0	0	56.6817501106	0	0	0	0	0	0	0	0.168905132019	0	0	0	0	0	0	0	36.0977201161	0	0	0	0	0	0	0	134.027894591	0	0	0	0	0
Water Consumption Blue - Manufacturing - Food products nec	0	0	618.655289621	0	0	0	0	0	0	0	785.917551173	0	0	0	0	0	0	0	235.072076597	0	0	0	0	0	0	0	4.8102253855	0	0	0	0	0	0	0	277.04925911	0	0	0	0	0	0	0	577.094232031	0	0	0	0	0
Water Consumption Blue - Manufacturing - Beverages	0	0	15.8481565099	0	0	0	0	0	0	0	18.0921721911	0	0	0	0	0	0	0	7.32210942013	0	0	0	0	0	0	0	0.181155754261	0	0	0	0	0	0	0	7.22932056513	0	0	0	0	0	0	0	10.3189221098	0	0	0	0	0
Water Consumption Blue - Manufacturing - Fish products	0	0	213.838496169	0	0	0	0	0	0	0	25.5514163259	0	0	0	0	0	0	0	78.3985000102	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	898.162947506	0	0	0	0	0	0	0	358.66906654	0	0	0	0	0
Water Consumption Blue - Manufacturing - Tobacco products (16)	0	0	0.756216825318	0	0	0	0	0	0	0	1.11494847739	0	0	0	0	0	0	0	0.939406159838	0	0	0	0	0	0	0	1.89121898759e-05	0	0	0	0	0	0	0	0.0290359239794	0	0	0	0	0	0	0	0.138098800071	0	0	0	0	0
Water Consumption Blue - Manufacturing - Textiles (17)	0	0	159.322869677	0	0	0	0	0	0	0	364.003896174	0	0	0	0	0	0	0	132.982433574	0	0	0	0	0	0	0	1.26246652668	0	0	0	0	0	0	0	6.95781511579	0	0	0	0	0	0	0	248.748916348	0	0	0	0	0
Water Consumption Blue - Manufacturing - Wearing apparel; furs (18)	0	0	226.312486738	0	0	0	0	0	0	0	611.724026711	0	0	0	0	0	0	0	272.88149528	0	0	0	0	0	0	0	1.63876723013	0	0	0	0	0	0	0	773.547906591	0	0	0	0	0	0	0	498.089290153	0	0	0	0	0
Water Consumption Blue - Manufacturing - Leather and leather products (19)	0	0	254.163127221	0	0	0	0	0	0	0	393.401425328	0	0	0	0	0	0	0	83.3414157537	0	0	0	0	0	0	0	0.0464383944307	0	0	0	0	0	0	0	14.0927902741	0	0	0	0	0	0	0	87.1898066282	0	0	0	0	0
Water Consumption Blue - Manufacturing - Pulp	0	0	239.095345694	0	0	0	0	0	0	0	504.120620363	0	0	0	0	0	0	0	211.425316421	0	0	0	0	0	0	0	1.00631173002	0	0	0	0	0	0	0	265.753908158	0	0	0	0	0	0	0	40.191253181	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary paper for treatment, Re-processing of secondary paper into new pulp	0	0	425.166895775	0	0	0	0	0	0	0	2548.01779755	0	0	0	0	0	0	0	197.60109002	0	0	0	0	0	0	0	5.11121473741	0	0	0	0	0	0	0	33.8571562666	0	0	0	0	0	0	0	210.264804145	0	0	0	0	0
Water Consumption Blue - Manufacturing - Paper and paper products	0	0	383.686541022	0	0	0	0	0	0	0	1898.57048397	0	0	0	0	0	0	0	243.069999213	0	0	0	0	0	0	0	3.29931168742	0	0	0	0	0	0	0	143.556111755	0	0	0	0	0	0	0	189.128561972	0	0	0	0	0
Water Consumption Blue - Manufacturing - Printed matter and recorded media (22)	0	0	93.2662608829	0	0	0	0	0	0	0	326.80714606	0	0	0	0	0	0	0	41.1638438691	0	0	0	0	0	0	0	0.307754737893	0	0	0	0	0	0	0	7.93934831807	0	0	0	0	0	0	0	21.4020110595	0	0	0	0	0
Water Consumption Blue - Manufacturing - Plastics, basic	0	0	306.315456589	0	0	0	0	0	0	0	6153.67466149	0	0	0	0	0	0	0	247.207787125	0	0	0	0	0	0	0	0.485838484174	0	0	0	0	0	0	0	566.892115756	0	0	0	0	0	0	0	556.787256015	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary plastic for treatment, Re-processing of secondary plastic into new plastic	0	0	213.29281619	0	0	0	0	0	0	0	2240.57309821	0	0	0	0	0	0	0	45.3921503408	0	0	0	0	0	0	0	2.46354200482	0	0	0	0	0	0	0	10.2290568022	0	0	0	0	0	0	0	80.2567342045	0	0	0	0	0
Water Consumption Blue - Manufacturing - N-fertiliser	0	0	591.353980714	0	0	0	0	0	0	0	1198.73393583	0	0	0	0	0	0	0	237.663312842	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.335567185	0	0	0	0	0	0	0	69.2177159944	0	0	0	0	0
Water Consumption Blue - Manufacturing - P- and other fertiliser	0	0	378.655196719	0	0	0	0	0	0	0	235.027681203	0	0	0	0	0	0	0	38.6500603132	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	118.189860872	0	0	0	0	0	0	0	168.799986726	0	0	0	0	0
Water Consumption Blue - Manufacturing - Chemicals nec	0	0	473.554833812	0	0	0	0	0	0	0	3117.84022552	0	0	0	0	0	0	0	685.269492555	0	0	0	0	0	0	0	1.77801824411	0	0	0	0	0	0	0	18.6092097659	0	0	0	0	0	0	0	69.842091953	0	0	0	0	0
Water Consumption Blue - Manufacturing - Rubber and plastic products (25)	0	0	42.3668195934	0	0	0	0	0	0	0	750.693232115	0	0	0	0	0	0	0	122.56016425	0	0	0	0	0	0	0	1.62065840314	0	0	0	0	0	0	0	65.6661724312	0	0	0	0	0	0	0	81.2566968322	0	0	0	0	0
Water Consumption Blue - Manufacturing - Glass and glass products	0	0	64.6723395828	0	0	0	0	0	0	0	33.6097890169	0	0	0	0	0	0	0	44.5180331052	0	0	0	0	0	0	0	0.0225652042283	0	0	0	0	0	0	0	19.0404326429	0	0	0	0	0	0	0	53.5804908292	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary glass for treatment, Re-processing of secondary glass into new glass	0	0	6.69983424079	0	0	0	0	0	0	0	9.43212600001	0	0	0	0	0	0	0	18.1369344922	0	0	0	0	0	0	0	0.0244259725434	0	0	0	0	0	0	0	5.67706717062	0	0	0	0	0	0	0	17.8126436987	0	0	0	0	0
Water Consumption Blue - Manufacturing - Ceramic goods	0	0	51.0245986687	0	0	0	0	0	0	0	52.4088072634	0	0	0	0	0	0	0	2.95173226409	0	0	0	0	0	0	0	0.0532985655515	0	0	0	0	0	0	0	2.06082069928	0	0	0	0	0	0	0	5.33475289704	0	0	0	0	0
Water Consumption Blue - Manufacturing - Bricks, tiles and construction products, in baked clay	0	0	83.2702448375	0	0	0	0	0	0	0	656.232772111	0	0	0	0	0	0	0	11.0912998635	0	0	0	0	0	0	0	0.073024252693	0	0	0	0	0	0	0	20.9770181277	0	0	0	0	0	0	0	44.5162279894	0	0	0	0	0
Water Consumption Blue - Manufacturing - Cement, lime and plaster	0	0	134.60317885	0	0	0	0	0	0	0	220.91988368	0	0	0	0	0	0	0	84.7691439818	0	0	0	0	0	0	0	0.319251839168	0	0	0	0	0	0	0	247.381329182	0	0	0	0	0	0	0	114.658525636	0	0	0	0	0
Water Consumption Blue - Manufacturing - Ash for treatment, Re-processing of ash into clinker	0	0	39.5674515336	0	0	0	0	0	0	0	42.5839972466	0	0	0	0	0	0	0	27.0412057662	0	0	0	0	0	0	0	0.0759258527227	0	0	0	0	0	0	0	5.99470707419	0	0	0	0	0	0	0	20.4195066839	0	0	0	0	0
Water Consumption Blue - Manufacturing - Other non-metallic mineral products	0	0	127.992998506	0	0	0	0	0	0	0	175.103622732	0	0	0	0	0	0	0	17.9146100379	0	0	0	0	0	0	0	0.599453882451	0	0	0	0	0	0	0	64.5435743268	0	0	0	0	0	0	0	125.347026653	0	0	0	0	0
Water Consumption Blue - Manufacturing - Basic iron and steel and of ferro-alloys and first products thereof	0	0	883.015251763	0	0	0	0	0	0	0	15600.3717627	0	0	0	0	0	0	0	867.121417356	0	0	0	0	0	0	0	5.70838141051	0	0	0	0	0	0	0	525.158709664	0	0	0	0	0	0	0	547.601051303	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary steel for treatment, Re-processing of secondary steel into new steel	0	0	0.331156878332	0	0	0	0	0	0	0	4.34221675725	0	0	0	0	0	0	0	0.542701063497	0	0	0	0	0	0	0	0.00577594920341	0	0	0	0	0	0	0	0.114998674923	0	0	0	0	0	0	0	0.163901974601	0	0	0	0	0
Water Consumption Blue - Manufacturing - Precious metals	0	0	0.0395628392147	0	0	0	0	0	0	0	0.0144632534239	0	0	0	0	0	0	0	0.0307608485656	0	0	0	0	0	0	0	6.00974343017e-05	0	0	0	0	0	0	0	0.00594364583227	0	0	0	0	0	0	0	0.000969705936613	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary preciuos metals for treatment, Re-processing of secondary preciuos metals into new preciuos metals	0	0	8.22430600966e-07	0	0	0	0	0	0	0	0.00909716198788	0	0	0	0	0	0	0	0.000460054879092	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Water Consumption Blue - Manufacturing - Aluminium and aluminium products	0	0	40.4849624772	0	0	0	0	0	0	0	119.17859605	0	0	0	0	0	0	0	146.356068217	0	0	0	0	0	0	0	0.378804710415	0	0	0	0	0	0	0	1.19688310816	0	0	0	0	0	0	0	4.03534990674	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary aluminium for treatment, Re-processing of secondary aluminium into new aluminium	0	0	18.5433131918	0	0	0	0	0	0	0	21.9418180992	0	0	0	0	0	0	0	15.6025404661	0	0	0	0	0	0	0	0.160282750754	0	0	0	0	0	0	0	1.52230975604	0	0	0	0	0	0	0	4.91710475943	0	0	0	0	0
Water Consumption Blue - Manufacturing - Lead, zinc and tin and products thereof	0	0	29.0442915098	0	0	0	0	0	0	0	75.3836125303	0	0	0	0	0	0	0	298.102891902	0	0	0	0	0	0	0	0.131997559445	0	0	0	0	0	0	0	22.4770992126	0	0	0	0	0	0	0	4.64204733905	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary lead for treatment, Re-processing of secondary lead into new lead	0	0	4.41522271401	0	0	0	0	0	0	0	7.34087908237	0	0	0	0	0	0	0	128.2443156	0	0	0	0	0	0	0	0.247956154279	0	0	0	0	0	0	0	0.046605388342	0	0	0	0	0	0	0	2.40812563466	0	0	0	0	0
Water Consumption Blue - Manufacturing - Copper products	0	0	14.160404157	0	0	0	0	0	0	0	96.2122911487	0	0	0	0	0	0	0	74.323987257	0	0	0	0	0	0	0	0.0407160496112	0	0	0	0	0	0	0	8.53703708686	0	0	0	0	0	0	0	2.63591704044	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary copper for treatment, Re-processing of secondary copper into new copper	0	0	0.20311784351	0	0	0	0	0	0	0	0.868623263824	0	0	0	0	0	0	0	0.291531367817	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000303169163638	0	0	0	0	0	0	0	0.00232437446117	0	0	0	0	0
Water Consumption Blue - Manufacturing - Other non-ferrous metal products	0	0	8.28113014564	0	0	0	0	0	0	0	4.9281361729	0	0	0	0	0	0	0	0.23733084648	0	0	0	0	0	0	0	3.91817050834e-10	0	0	0	0	0	0	0	7.38531241051	0	0	0	0	0	0	0	0.123544939414	0	0	0	0	0
Water Consumption Blue - Manufacturing - Secondary other non-ferrous metals for treatment, Re-processing of secondary other non-ferrous metals into new other non-ferrous metals	0	0	0.0282606195586	0	0	0	0	0	0	0	0.000577808988268	0	0	0	0	0	0	0	1.24836863389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000761855759925	0	0	0	0	0	0	0	0	0	0	0	0	0
Water Consumption Blue - Manufacturing - Fabricated metal products, except machinery and equipment (28)	0	0	320.26357472	0	0	0	0	0	0	0	4337.78324319	0	0	0	0	0	0	0	420.108550217	0	0	0	0	0	0	0	1.35542214508	0	0	0	0	0	0	0	427.134523155	0	0	0	0	0	0	0	366.361838539	0	0	0	0	0
Water Consumption Blue - Manufacturing - Machinery and equipment n.e.c. (29)	0	0	281.091905834	0	0	0	0	0	0	0	3897.88341094	0	0	0	0	0	0	0	236.567983956	0	0	0	0	0	0	0	2.23260410498	0	0	0	0	0	0	0	244.050210594	0	0	0	0	0	0	0	296.878315514	0	0	0	0	0
Water Consumption Blue - Manufacturing - Office machinery and computers (30)	0	0	25.8216961275	0	0	0	0	0	0	0	159.496372223	0	0	0	0	0	0	0	13.6063653763	0	0	0	0	0	0	0	0.163840872779	0	0	0	0	0	0	0	8.22004899896	0	0	0	0	0	0	0	14.0003052337	0	0	0	0	0
Water Consumption Blue - Manufacturing - Electrical machinery and apparatus n.e.c. (31)	0	0	114.617444704	0	0	0	0	0	0	0	1041.30784407	0	0	0	0	0	0	0	118.526219463	0	0	0	0	0	0	0	1.27694465738	0	0	0	0	0	0	0	161.328096893	0	0	0	0	0	0	0	130.697207494	0	0	0	0	0
